GATELY (JAMES),244,ARTIFICIAL TURF FIELD,OUTDOOR,1183766.428,1837230.456,41.708541,-87.602639
GATELY (JAMES),244,BASKETBALL COURT,OUTDOOR,1182955.89,1837729.673,41.70993,-87.605592
GATELY (JAMES),244,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1183571.363,1837688.179,41.709802,-87.603339
GATELY (JAMES),244,BASEBALL JR/SOFTBALL,OUTDOOR,1183429.317,1837784.937,41.710071,-87.603856
GATELY (JAMES),244,BASEBALL JR/SOFTBALL,OUTDOOR,1183151.156,1837799.674,41.710117,-87.604874
GATELY (JAMES),244,BASEBALL JR/SOFTBALL,OUTDOOR,1183293,1837466.249,41.709199,-87.604365
GATELY (JAMES),244,BASEBALL JR/SOFTBALL,OUTDOOR,1183044.312,1837484.67,41.709256,-87.605275
GATELY (JAMES),244,PLAYGROUND,OUTDOOR,1182852.73,1836933.872,41.707749,-87.605994
GATELY (JAMES),244,BASEBALL SR,OUTDOOR,1183550.898,1837530.723,41.70937,-87.603419
GILL (JOSEPH),364,FITNESS CENTER,INDOOR,1169958.288,1925967.057,41.952353,-87.650623
GILL (JOSEPH),364,GYMNASIUM,INDOOR,1169982.878,1925936.189,41.952268,-87.650533
GILL (JOSEPH),364,POOL (INDOOR),INDOOR,1169937.883,1925994.263,41.952428,-87.650697
GILL (JOSEPH),364,BASEBALL JR/SOFTBALL,OUTDOOR,1169977.989,1925825.554,41.951965,-87.650554
GILL (JOSEPH),364,PLAYGROUND,OUTDOOR,1170122.437,1926035.031,41.952536,-87.650017
GINKGO,347,PLAYGROUND PARK,OUTDOOR,1153498.408,1892544.416,41.860982,-87.71202
GLADSTONE (WILLIAM),93,BASKETBALL COURT,OUTDOOR,1136702.858,1935486.24,41.979137,-87.772643
GLADSTONE (WILLIAM),93,BASEBALL JR/SOFTBALL,OUTDOOR,1136598.642,1935305.975,41.978644,-87.77303
GLADSTONE (WILLIAM),93,PLAYGROUND,OUTDOOR,1136597.938,1935643.971,41.979571,-87.773025
GLADSTONE (WILLIAM),93,SPRAY FEATURE,OUTDOOR,1136592.305,1935570.739,41.97937,-87.773047
GLADYS (GUNDERSON),1102,BASKETBALL COURT,OUTDOOR,1154343.77,1898053.316,41.876083,-87.708769
GLADYS (GUNDERSON),1102,PLAYGROUND,OUTDOOR,1154364.357,1898002.036,41.875941,-87.708695
GLADYS (GUNDERSON),1102,SPRAY FEATURE,OUTDOOR,1154309.146,1898003.159,41.875946,-87.708898
GOLDBERG (LOUIS),384,PLAYGROUND PARK,OUTDOOR,1165702.33,1947183.01,42.010662,-87.66566
GOLDEN GATE,288,BASKETBALL COURT,OUTDOOR,1181383.257,1818657.389,41.657629,-87.611936
GOLDEN GATE,288,BASEBALL JR/SOFTBALL,OUTDOOR,1181434.939,1819089.151,41.658813,-87.611733
GOLDEN GATE,288,PLAYGROUND,OUTDOOR,1181489.852,1818701.534,41.657748,-87.611544
GOLDEN GATE,288,SPRAY FEATURE,OUTDOOR,1181623.364,1818677.847,41.65768,-87.611056
GOLDEN GATE,288,BASEBALL SR,OUTDOOR,1181615.827,1818812.436,41.658049,-87.61108
GOMPERS (SAMUEL),40,BASKETBALL COURT,OUTDOOR,1148538.933,1933584.675,41.973698,-87.729164
GOMPERS (SAMUEL),40,CASTING PIER,OUTDOOR,1147974.495,1933561.996,41.973646,-87.73124
GOMPERS (SAMUEL),40,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1146396.095,1934574.218,41.976454,-87.737018
GOMPERS (SAMUEL),40,GYMNASIUM,INDOOR,1147096.621,1934343.318,41.975807,-87.734448
GOMPERS (SAMUEL),40,BASEBALL JR/SOFTBALL,OUTDOOR,1146534.422,1934476.688,41.976184,-87.736512
GOMPERS (SAMUEL),40,BASEBALL JR/SOFTBALL,OUTDOOR,1146250.943,1934501.887,41.976259,-87.737554
GOMPERS (SAMUEL),40,BASEBALL JR/SOFTBALL,OUTDOOR,1147675.897,1934070.368,41.975047,-87.732325
GOMPERS (SAMUEL),40,POOL (OUTDOOR),OUTDOOR,1146996.436,1934371.122,41.975886,-87.734816
GOMPERS (SAMUEL),40,PLAYGROUND,OUTDOOR,1146430.925,1934330.312,41.975784,-87.736896
GOMPERS (SAMUEL),40,SPORT ROLLER COURT,OUTDOOR,1146117.393,1934655.595,41.976683,-87.738041
GOMPERS (SAMUEL),40,SPRAY FEATURE,OUTDOOR,1146999.351,1934481.892,41.976189,-87.734802
GOMPERS (SAMUEL),40,TENNIS COURT,OUTDOOR,1147539.827,1933667.198,41.973943,-87.732836
GOMPERS (SAMUEL),40,TENNIS COURT,OUTDOOR,1147583.924,1933667.198,41.973943,-87.732673
GOMPERS (SAMUEL),40,TENNIS COURT,OUTDOOR,1147629.281,1933668.458,41.973945,-87.732507
GOMPERS (SAMUEL),40,TENNIS COURT,OUTDOOR,1147675.897,1933667.198,41.973941,-87.732335
GOMPERS (SAMUEL),40,TENNIS COURT,OUTDOOR,1147723.774,1933667.198,41.97394,-87.732159
GOOSEBERRY,348,PLAYGROUND PARK,OUTDOOR,1166550.569,1931174.582,41.966717,-87.663
GOUDY (WILLIAM) SQUARE,105,PLAYGROUND PARK,OUTDOOR,1176550.221,1908984.747,41.905607,-87.626905
GRAND,1103,PLAYGROUND PARK,OUTDOOR,1152576.594,1907192.602,41.901197,-87.715016
GRAND CROSSING,15,BASKETBALL COURT,OUTDOOR,1184402.22,1854420.401,41.755697,-87.599774
GRAND CROSSING,15,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1184211.293,1853844.891,41.754123,-87.600492
GRAND CROSSING,15,FITNESS CENTER,INDOOR,1184221.558,1854494.954,41.755906,-87.600434
GRAND CROSSING,15,GYMNASIUM,INDOOR,1184226.69,1854320.464,41.755427,-87.60042
GRAND CROSSING,15,BASEBALL JR/SOFTBALL,OUTDOOR,1184460.732,1853647.701,41.753576,-87.599584
GRAND CROSSING,15,BASEBALL JR/SOFTBALL,OUTDOOR,1184340.266,1853957.469,41.754429,-87.600016
GRAND CROSSING,15,BASEBALL JR/SOFTBALL,OUTDOOR,1184030.498,1854015.981,41.754596,-87.601149
GRAND CROSSING,15,POOL (OUTDOOR),OUTDOOR,1184209.475,1854638.959,41.756302,-87.600474
GRAND CROSSING,15,PLAYGROUND,OUTDOOR,1184023.614,1854401.47,41.755654,-87.601162
GRAND CROSSING,15,SPRAY FEATURE,OUTDOOR,1184028.777,1854263.796,41.755276,-87.601148
GRAND CROSSING,15,BASEBALL SR,OUTDOOR,1184075.242,1853649.422,41.753589,-87.600996
GRAND CROSSING,15,TENNIS COURT,OUTDOOR,1184438.36,1854692.308,41.756443,-87.599633
GRAND CROSSING,15,TENNIS COURT,OUTDOOR,1184390.173,1854690.588,41.756439,-87.59981
GRAND CROSSING,15,TENNIS COURT,OUTDOOR,1184037.382,1854657.89,41.756358,-87.601104
GRAND CROSSING,15,TENNIS COURT,OUTDOOR,1183994.359,1854656.169,41.756354,-87.601261
GRAND CROSSING,15,TENNIS COURT,OUTDOOR,1184467.615,1854055.563,41.754695,-87.599546
GRAND CROSSING,15,TENNIS COURT,OUTDOOR,1184419.429,1854055.563,41.754696,-87.599722
GRAND CROSSING,15,TRACK,OUTDOOR,1184362.638,1854415.238,41.755684,-87.599919
GRANDPARENTS',472,PLAYGROUND,OUTDOOR,1118717.831,1935183.815,41.978611,-87.838792
GRANT (ULYSSES),24,BAND SHELL,SPECIAL,1178547.065,1899278.781,41.878928,-87.619867
GRANT (ULYSSES),24,DOG FRIENDLY AREA,OUTDOOR,1178080.264,1896192.304,41.870469,-87.621675
GRANT (ULYSSES),24,GARDEN,OUTDOOR,1177626.134,1896698.839,41.871869,-87.623326
GRANT (ULYSSES),24,GARDEN,OUTDOOR,1179195.356,1900941.69,41.883476,-87.617435
GRAVER (PHILIP),179,TENNIS COURT,OUTDOOR,1167792.878,1836990.871,41.708241,-87.661142
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1179017.485,1896101.523,41.870198,-87.618237
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178724.193,1896083.639,41.870156,-87.619314
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178713.462,1896301.82,41.870755,-87.619347
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1179010.332,1896301.82,41.870748,-87.618257
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1179003.178,1896405.546,41.871033,-87.61828
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178706.309,1896391.239,41.871,-87.61937
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178706.309,1896605.843,41.871589,-87.619364
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1179006.755,1896623.727,41.871631,-87.61826
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178999.601,1896716.722,41.871887,-87.618283
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178699.155,1896713.145,41.871884,-87.619387
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178692.002,1896959.94,41.872561,-87.619405
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178988.871,1896974.247,41.872594,-87.618315
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178015.998,1897063.666,41.872861,-87.621884
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178227.026,1897070.819,41.872876,-87.621109
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178237.756,1896663.071,41.871757,-87.621082
GRANT (ULYSSES),24,BASEBALL JR/SOFTBALL,OUTDOOR,1178030.305,1896659.494,41.871752,-87.621844
GRANT (ULYSSES),24,GOLF COURSE MINIATURE,OUTDOOR,1178775.465,1900115.679,41.881219,-87.619002
GRANT (ULYSSES),24,ICESKATING,OUTDOOR,1178742.638,1901025.101,41.883715,-87.619095
GRANT (ULYSSES),24,PLAYGROUND,OUTDOOR,1179015.468,1901079.996,41.88386,-87.618092
GRANT (ULYSSES),24,VOLLEYBALL (SAND),OUTDOOR,1178246.674,1896509.206,41.871335,-87.621054
GRANT (ULYSSES),24,VOLLEYBALL (SAND),OUTDOOR,1178191.686,1896509.206,41.871336,-87.621256
GRANT (ULYSSES),24,SKATE PARK,OUTDOOR,1178073.029,1896512.1,41.871346,-87.621691
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178489.426,1900415.066,41.882047,-87.620044
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178538.037,1900415.066,41.882046,-87.619865
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178586.648,1900411.594,41.882035,-87.619687
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178940.815,1900422.01,41.882056,-87.618386
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178989.426,1900422.01,41.882055,-87.618207
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1179034.565,1900422.01,41.882054,-87.618042
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1179027.62,1900908.121,41.883388,-87.618052
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178975.537,1900904.649,41.883379,-87.618244
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178926.926,1900908.121,41.88339,-87.618422
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178524.148,1900897.705,41.883371,-87.619901
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178473.801,1900895.969,41.883367,-87.620086
GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,1178570.069,1900899.58,41.883375,-87.619733
GRAPE,381,PLAYGROUND PARK,OUTDOOR,1156755.331,1918982.351,41.933465,-87.699347
GRAVER (PHILIP),179,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1167985.787,1836892.085,41.707966,-87.660438
GRAVER (PHILIP),179,BASEBALL JR/SOFTBALL,OUTDOOR,1167915.698,1836999.507,41.708262,-87.660692
GRAVER (PHILIP),179,BASEBALL JR/SOFTBALL,OUTDOOR,1168079.778,1836786.491,41.707674,-87.660097
GRAVER (PHILIP),179,PLAYGROUND,OUTDOOR,1168042.356,1836699.174,41.707435,-87.660237
GRAVER (PHILIP),179,TENNIS COURT,OUTDOOR,1167837.017,1836998.547,41.708261,-87.66098
GRAVER (PHILIP),179,TENNIS COURT,OUTDOOR,1167745.862,1836985.114,41.708226,-87.661314
GRAVER (PHILIP),179,WATER PLAYGROUND,OUTDOOR,1167830.3,1836872.849,41.707916,-87.661008
GREEN (JEFFERY),1212,BASKETBALL COURT,OUTDOOR,1138290.913,1943156.058,42.000155,-87.766616
GREEN (JEFFERY),1212,PLAYGROUND,OUTDOOR,1138338.281,1943047.638,41.999856,-87.766444
GREEN BRIAR,188,BASKETBALL COURT,OUTDOOR,1157417.508,1940036.05,41.991224,-87.696338
GREEN BRIAR,188,GYMNASIUM,INDOOR,1157412.72,1939920.654,41.990908,-87.696359
GREEN BRIAR,188,BASEBALL JR/SOFTBALL,OUTDOOR,1157323.613,1940126.789,41.991475,-87.696681
GREEN BRIAR,188,BASEBALL JR/SOFTBALL,OUTDOOR,1157475.108,1940309.846,41.991974,-87.696119
GREEN BRIAR,188,PLAYGROUND,OUTDOOR,1157327.558,1940035.261,41.991224,-87.696669
GREEN BRIAR,188,SPRAY FEATURE,OUTDOOR,1157297.575,1939957.936,41.991012,-87.696782
GREEN BRIAR,188,TENNIS COURT,OUTDOOR,1157487.732,1940013.168,41.99116,-87.696081
GREENBAUM (HENRY),132,BASKETBALL COURT,OUTDOOR,1147543.453,1911169.439,41.912208,-87.733401
GREENBAUM (HENRY),132,BASEBALL JR/SOFTBALL,OUTDOOR,1147518.337,1911385.589,41.912801,-87.733488
GREENBAUM (HENRY),132,PLAYGROUND,OUTDOOR,1147514.532,1911049.947,41.91188,-87.733511
GREENBAUM (HENRY),132,VOLLEYBALL (SAND),OUTDOOR,1147539.648,1911240.981,41.912404,-87.733413
GREENBAUM (HENRY),132,SPRAY FEATURE,OUTDOOR,1147574.658,1911051.469,41.911883,-87.73329
GROSS,1031,BASKETBALL COURT,OUTDOOR,1157424.913,1931896.038,41.968887,-87.696534
GROSS,1031,PLAYGROUND,OUTDOOR,1157356.424,1931911.258,41.968931,-87.696785
HAAS (JOSEPH),1032,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1157553.532,1915960.756,41.925157,-87.696496
HAAS (JOSEPH),1032,BASEBALL JR/SOFTBALL,OUTDOOR,1157787.124,1915928.847,41.925065,-87.695639
HAAS (JOSEPH),1032,PLAYGROUND,OUTDOOR,1157706.253,1915983.47,41.925217,-87.695934
HAAS (JOSEPH),1032,SPRAY FEATURE,OUTDOOR,1157689.937,1915972.12,41.925186,-87.695995
HALE (NATHAN),234,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1135480.705,1862515.511,41.778917,-87.778871
HALE (NATHAN),234,GYMNASIUM,INDOOR,1135569.431,1862897.952,41.779965,-87.778537
HALE (NATHAN),234,BASEBALL JR/SOFTBALL,OUTDOOR,1135280.557,1862662.148,41.779323,-87.779601
HALE (NATHAN),234,BASEBALL JR/SOFTBALL,OUTDOOR,1135688.373,1862354.363,41.778471,-87.778114
HALE (NATHAN),234,POOL (OUTDOOR),OUTDOOR,1135699.146,1863185.384,41.780751,-87.778054
HALE (NATHAN),234,PLAYGROUND,OUTDOOR,1135719.152,1862908.377,41.779991,-87.777988
HALE (NATHAN),234,BASEBALL SR,OUTDOOR,1135285.174,1862346.668,41.778457,-87.779592
HALE (NATHAN),234,BASEBALL SR,OUTDOOR,1135663.75,1862671.382,41.779341,-87.778196
HALE (NATHAN),234,TENNIS COURT,OUTDOOR,1135268.246,1863277.719,41.781012,-87.779632
HALE (NATHAN),234,TENNIS COURT,OUTDOOR,1135219,1863276.181,41.781009,-87.779813
HALE (NATHAN),234,WATER PLAYGROUND,OUTDOOR,1135616.044,1863280.797,41.781014,-87.778357
HAMILTON (ALEXANDER),9,BASKETBALL COURT,OUTDOOR,1174606.157,1856822.612,41.762513,-87.635603
HAMILTON (ALEXANDER),9,BASKETBALL COURT,OUTDOOR,1174561.419,1856762.389,41.762349,-87.635768
HAMILTON (ALEXANDER),9,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1174048.383,1856393.789,41.761349,-87.63766
JACKSON (ANDREW),19,BASKETBALL BACKBOARD,OUTDOOR,1188221.804,1861693.367,41.775565,-87.585545
JACKSON (ANDREW),19,BASKETBALL BACKBOARD,OUTDOOR,1188224.578,1861762.166,41.775754,-87.585532
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173777.947,1849387.286,41.742128,-87.638858
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173777.947,1849431.578,41.74225,-87.638857
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173735.358,1849452.021,41.742307,-87.639012
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173733.654,1849405.173,41.742178,-87.63902
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173720.877,1849394.1,41.742148,-87.639067
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173677.437,1849410.284,41.742193,-87.639226
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173676.585,1849365.14,41.742069,-87.63923
JACKSON (MAHALIA),386,BASKETBALL BACKBOARD,OUTDOOR,1173719.174,1849349.808,41.742026,-87.639075
JEFFERSON (NANCY),338,BASKETBALL BACKBOARD,OUTDOOR,1155615.233,1901687.497,41.88603,-87.704003
JEFFERSON (NANCY),338,BASKETBALL BACKBOARD,OUTDOOR,1155548.242,1901685.91,41.886027,-87.704249
JENSEN (CHRIST),82,BASKETBALL BACKBOARD,OUTDOOR,1150716.775,1930672.627,41.965664,-87.721232
HAMILTON (ALEXANDER),9,CULTURAL CENTER,SPECIAL,1174033.18,1856995.144,41.762999,-87.637698
HAMILTON (ALEXANDER),9,GYMNASIUM,INDOOR,1173970.586,1856928.064,41.762817,-87.637929
HAMILTON (ALEXANDER),9,BASEBALL JR/SOFTBALL,OUTDOOR,1174253.421,1856213.498,41.760849,-87.636914
HAMILTON (ALEXANDER),9,BASEBALL JR/SOFTBALL,OUTDOOR,1173866.272,1856631.619,41.762005,-87.63832
HAMILTON (ALEXANDER),9,BASEBALL JR/SOFTBALL,OUTDOOR,1173941.981,1856074.124,41.760474,-87.638059
HAMILTON (ALEXANDER),9,BASEBALL JR/SOFTBALL,OUTDOOR,1174299.879,1856309.855,41.761113,-87.63674
HAMILTON (ALEXANDER),9,POOL (OUTDOOR),OUTDOOR,1174525.285,1856607.53,41.761925,-87.635905
HAMILTON (ALEXANDER),9,PLAYGROUND,OUTDOOR,1174262.024,1856858.746,41.76262,-87.636863
HAMILTON (ALEXANDER),9,SPRAY FEATURE,OUTDOOR,1174330.851,1857044.577,41.763128,-87.636605
HAMILTON (ALEXANDER),9,BASEBALL SR,OUTDOOR,1173838.741,1856337.386,41.761199,-87.63843
HAMILTON (ALEXANDER),9,BASEBALL SR,OUTDOOR,1174225.89,1856600.647,41.761912,-87.637003
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174599.274,1857017.047,41.763047,-87.635622
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174542.492,1857013.606,41.763039,-87.63583
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174492.593,1857013.606,41.76304,-87.636013
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174449.576,1857015.326,41.763045,-87.636171
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174403.119,1857015.326,41.763046,-87.636341
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174401.398,1856900.042,41.76273,-87.636351
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174453.018,1856900.042,41.762729,-87.636162
HAMILTON (ALEXANDER),9,TENNIS COURT,OUTDOOR,1174497.755,1856900.042,41.762728,-87.635998
HAMLIN (HANNIBAL),106,BASKETBALL COURT,OUTDOOR,1161927.664,1920220.874,41.936757,-87.680304
HAMLIN (HANNIBAL),106,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1162234.746,1920147.235,41.936549,-87.679178
HAMLIN (HANNIBAL),106,CULTURAL CENTER,SPECIAL,1161994.204,1920401.762,41.937252,-87.680055
HAMLIN (HANNIBAL),106,DOG FRIENDLY AREA,OUTDOOR,1161922.915,1919960.614,41.936043,-87.680329
HAMLIN (HANNIBAL),106,FITNESS CENTER,INDOOR,1162054.806,1920485.673,41.937481,-87.67983
HAMLIN (HANNIBAL),106,GYMNASIUM,INDOOR,1161941.993,1920342.093,41.937089,-87.680248
HAMLIN (HANNIBAL),106,BASEBALL JR/SOFTBALL,OUTDOOR,1162373.146,1920298.762,41.936962,-87.678665
HAMLIN (HANNIBAL),106,BASEBALL JR/SOFTBALL,OUTDOOR,1162114.785,1920025.204,41.936216,-87.679622
HAMLIN (HANNIBAL),106,POOL (OUTDOOR),OUTDOOR,1161946.661,1920441.24,41.937361,-87.680228
HAMLIN (HANNIBAL),106,PLAYGROUND,OUTDOOR,1162198.372,1920489.683,41.937489,-87.679302
HAMLIN (HANNIBAL),106,BASEBALL SR,OUTDOOR,1162113.835,1920277.865,41.93691,-87.679619
HAMLIN (HANNIBAL),106,BASEBALL SR,OUTDOOR,1162375.045,1920041.352,41.936255,-87.678665
HAMLIN (HANNIBAL),106,TENNIS COURT,OUTDOOR,1161904.868,1920040.402,41.936262,-87.680393
HAMLIN (HANNIBAL),106,TENNIS COURT,OUTDOOR,1161954.26,1920042.301,41.936267,-87.680212
HANSBERRY (LORRAINE),1111,PLAYGROUND PARK,OUTDOOR,1178692.99,1867563.936,41.791896,-87.620298
HARDING (FREDERICK),1106,PLAYGROUND PARK,OUTDOOR,1149909.439,1907615.124,41.902409,-87.724802
HARDING (GEORGE),1033,BASKETBALL COURT,OUTDOOR,1179182.166,1872348.515,41.805015,-87.618358
HARDING (GEORGE),1033,PLAYGROUND,OUTDOOR,1179178.14,1872542.857,41.805548,-87.618367
HARDING (GEORGE),1033,VOLLEYBALL,OUTDOOR,1179161.305,1872420.982,41.805214,-87.618432
HARRIS (HARRIET),524,FITNESS CENTER,INDOOR,1182923.795,1863897.035,41.781737,-87.604898
HARRIS (HARRIET),524,GYMNASIUM,INDOOR,1182973.296,1863821.93,41.781529,-87.604719
HARRIS (HARRIET),524,POOL (INDOOR),INDOOR,1182888.518,1863945.967,41.781872,-87.605026
HARRIS (HARRIET),524,PLAYGROUND,OUTDOOR,1183004.799,1864032.197,41.782106,-87.604597
HARRIS (RYAN) MEMORIAL,1225,PLAYGROUND,OUTDOOR,1173360.848,1860244.348,41.77193,-87.640066
HARRIS (RYAN) MEMORIAL,1225,SPRAY FEATURE,OUTDOOR,1173414.694,1860311.984,41.772115,-87.639866
HARRISON (CARTER),213,BASKETBALL COURT,OUTDOOR,1164515.627,1891330.775,41.857426,-87.671612
HARRISON (CARTER),213,BASKETBALL COURT,OUTDOOR,1164444.072,1891326.907,41.857417,-87.671875
HARRISON (CARTER),213,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1163670.85,1891110.881,41.856841,-87.674719
HARRISON (CARTER),213,GYMNASIUM,INDOOR,1164451.035,1891169.727,41.856986,-87.671854
HARRISON (CARTER),213,GYMNASTIC CENTER,INDOOR,1164460.527,1891036.849,41.856621,-87.671823
HARRISON (CARTER),213,HORSESHOE COURT,OUTDOOR,1164341.879,1891209.789,41.857098,-87.672253
HARRISON (CARTER),213,POOL (INDOOR),INDOOR,1164348.529,1891099.491,41.856795,-87.672232
HARRISON (CARTER),213,BASEBALL JR/SOFTBALL,OUTDOOR,1163923.844,1891257.285,41.857237,-87.673786
HARRISON (CARTER),213,BASEBALL JR/SOFTBALL,OUTDOOR,1164070.823,1891336.577,41.857451,-87.673245
HARRISON (CARTER),213,BASEBALL JR/SOFTBALL,OUTDOOR,1164225.537,1891185.73,41.857034,-87.672681
HARRISON (CARTER),213,BASEBALL JR/SOFTBALL,OUTDOOR,1164092.096,1891021.345,41.856586,-87.673176
HARRISON (CARTER),213,PLAYGROUND,OUTDOOR,1164600.72,1890845.357,41.856092,-87.671314
HARRISON (CARTER),213,BASEBALL SR,OUTDOOR,1163918.042,1890889.838,41.856229,-87.673818
HARRISON (CARTER),213,BASEBALL SR,OUTDOOR,1163482.907,1890880.168,41.856211,-87.675416
HARRISON (CARTER),213,TENNIS COURT,OUTDOOR,1164200.396,1891328.841,41.857427,-87.672769
HARRISON (CARTER),213,TENNIS COURT,OUTDOOR,1164248.744,1891328.841,41.857426,-87.672592
HARRISON (CARTER),213,TENNIS COURT,OUTDOOR,1164304.828,1891328.841,41.857425,-87.672386
HARRISON (CARTER),213,TENNIS COURT,OUTDOOR,1164353.177,1891330.775,41.85743,-87.672208
HARSH (VIVIAN G.),324,PLAYGROUND PARK,OUTDOOR,1185384.608,1875622.189,41.813854,-87.595507
HARSH (VIVIAN G.),324,SPRAY FEATURE,OUTDOOR,1185384.831,1875659.382,41.813956,-87.595505
HARTIGAN (DAVID) BEACH,1248,BEACH,OUTDOOR,1168149.353,1944185.46,42.002384,-87.656743
HARTIGAN (DAVID) BEACH,1248,PLAYGROUND,OUTDOOR,1167891.367,1944142.462,42.002272,-87.657694
HASAN (ELLIOT),294,PLAYGROUND PARK,OUTDOOR,1193099.03,1859728.36,41.770055,-87.56773
HAYES (FRANCIS),242,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1158018.398,1848950.198,41.741263,-87.696613
HAYES (FRANCIS),242,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1157946.627,1848615.264,41.740345,-87.696885
HAYES (FRANCIS),242,FITNESS CENTER,INDOOR,1157939.266,1848138.627,41.739038,-87.696925
HAYES (FRANCIS),242,GYMNASIUM,INDOOR,1157968.71,1848153.349,41.739077,-87.696817
HAYES (FRANCIS),242,POOL (INDOOR),INDOOR,1157828.848,1848133.106,41.739025,-87.69733
HAYES (FRANCIS),242,BASEBALL JR/SOFTBALL,OUTDOOR,1158105.813,1848436.061,41.73985,-87.696307
HAYES (FRANCIS),242,BASEBALL JR/SOFTBALL,OUTDOOR,1158092.853,1848748.933,41.740709,-87.696346
HAYES (FRANCIS),242,BASEBALL JR/SOFTBALL,OUTDOOR,1158187.27,1848956.281,41.741276,-87.695994
HAYES (FRANCIS),242,BASEBALL JR/SOFTBALL,OUTDOOR,1157796.643,1848674.881,41.740512,-87.697433
HAYES (FRANCIS),242,PLAYGROUND,OUTDOOR,1158216.891,1849248.789,41.742078,-87.695878
HAYES (FRANCIS),242,SPRAY FEATURE,OUTDOOR,1158218.743,1849208.06,41.741967,-87.695872
HAYES (FRANCIS),242,BASEBALL SR,OUTDOOR,1157824.413,1848965.537,41.741309,-87.697323
HAYES (FRANCIS),242,BASEBALL SR,OUTDOOR,1157813.305,1848367.562,41.739668,-87.69738
HAYES (FRANCIS),242,VOLLEYBALL,OUTDOOR,1157665.888,1848255.327,41.739363,-87.697924
HAZELNUT,417,PLAYGROUND PARK,OUTDOOR,1136513.633,1903904.334,41.892476,-87.774096
HERMITAGE,1008,BASKETBALL COURT,OUTDOOR,1165618.277,1865813.85,41.787381,-87.66829
HERMITAGE,1008,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1165769.707,1865737.895,41.78717,-87.667737
